"customer_id","first_name","last_name","state","address","order_id","order_date","customer_id-2","seller_id","order_status","shipping_providers","days_took_to_ship"
581,"Carla","Green","Ohio","XXXXX",16954,"2021-02-28",581,34,"Completed","fedex",5
581,"Carla","Green","Ohio","XXXXX",14147,"2020-06-04",581,16,"Completed","fedex",4
581,"Carla","Green","Ohio","XXXXX",3430,"2020-02-26",581,2,"Completed","fedex",4
581,"Carla","Green","Ohio","XXXXX",5368,"2020-02-15",581,2,"Completed","fedex",5
582,"Gina","Turner","Ohio","XXXXX",4075,"2023-09-22",582,1,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",2255,"2023-08-08",582,4,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",14619,"2023-07-21",582,8,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",14510,"2023-06-24",582,1,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",418,"2023-06-09",582,5,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",1674,"2023-05-16",582,2,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",17427,"2023-04-19",582,31,"Completed","fedex",5
582,"Gina","Turner","Ohio","XXXXX",8172,"2023-04-05",582,3,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",8354,"2023-04-03",582,1,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",7901,"2023-02-23",582,3,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",5062,"2022-11-18",582,5,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",18810,"2022-07-29",582,21,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",20161,"2022-07-28",582,28,"Completed","fedex",5
582,"Gina","Turner","Ohio","XXXXX",6710,"2022-06-09",582,3,"Completed","fedex",5
582,"Gina","Turner","Ohio","XXXXX",14622,"2022-05-15",582,21,"Completed","fedex",5
582,"Gina","Turner","Ohio","XXXXX",2617,"2022-02-10",582,1,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",5714,"2021-12-13",582,3,"Completed","fedex",5
582,"Gina","Turner","Ohio","XXXXX",5419,"2021-12-09",582,4,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",3576,"2021-11-27",582,3,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",17722,"2021-07-29",582,23,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",29,"2021-07-16",582,4,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",10373,"2021-06-12",582,23,"Completed","fedex",5
582,"Gina","Turner","Ohio","XXXXX",20725,"2021-05-17",582,22,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",9616,"2021-02-23",582,5,"Completed","fedex",5
582,"Gina","Turner","Ohio","XXXXX",8090,"2020-10-01",582,5,"Completed","fedex",5
582,"Gina","Turner","Ohio","XXXXX",19607,"2020-08-31",582,30,"Completed","fedex",5
582,"Gina","Turner","Ohio","XXXXX",17713,"2020-07-14",582,20,"Completed","fedex",4
582,"Gina","Turner","Ohio","XXXXX",6446,"2020-05-17",582,4,"Completed","fedex",5
582,"Gina","Turner","Ohio","XXXXX",6051,"2020-04-12",582,2,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",17160,"2023-11-07",583,25,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",4627,"2023-07-04",583,3,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",12365,"2023-05-11",583,5,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",10888,"2023-05-07",583,12,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",6163,"2023-05-02",583,3,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",17686,"2023-03-30",583,27,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",18183,"2022-11-15",583,27,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",6506,"2022-10-23",583,4,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",3182,"2022-09-23",583,2,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",2267,"2022-08-30",583,3,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",6193,"2022-08-24",583,2,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",20226,"2022-08-07",583,28,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",11743,"2022-08-05",583,3,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",2004,"2022-04-19",583,4,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",13839,"2022-02-20",583,9,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",13903,"2022-02-10",583,4,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",7226,"2022-01-27",583,4,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",4827,"2021-12-24",583,2,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",8593,"2021-11-07",583,2,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",15831,"2021-09-26",583,27,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",20870,"2021-09-24",583,34,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",17381,"2021-06-26",583,23,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",9517,"2021-04-07",583,1,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",12549,"2021-03-12",583,19,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",4385,"2020-11-22",583,2,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",6966,"2020-09-19",583,1,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",6625,"2020-08-15",583,4,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",5298,"2020-07-27",583,2,"Completed","fedex",5
583,"Kelly","Scott","Ohio","XXXXX",8196,"2020-06-01",583,2,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",2413,"2020-05-08",583,1,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",17314,"2020-02-23",583,28,"Completed","fedex",4
583,"Kelly","Scott","Ohio","XXXXX",7177,"2020-02-14",583,5,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",21364,"2024-02-26",584,23,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",3194,"2024-01-10",584,3,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",18169,"2023-12-28",584,33,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",9756,"2023-12-24",584,15,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",2629,"2023-12-04",584,4,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",20250,"2023-09-30",584,33,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",17069,"2023-09-24",584,20,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",15484,"2023-09-10",584,30,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",13730,"2023-09-09",584,2,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",1640,"2023-08-09",584,4,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",3169,"2023-06-29",584,5,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",19448,"2023-06-28",584,35,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",4590,"2023-06-23",584,4,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",16470,"2023-04-07",584,22,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",888,"2023-04-05",584,2,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",12224,"2022-11-17",584,16,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",31,"2022-11-09",584,1,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",13237,"2022-09-20",584,3,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",18509,"2022-09-16",584,26,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",19212,"2022-08-18",584,26,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",16382,"2022-07-29",584,33,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",4460,"2022-06-13",584,2,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",14747,"2022-04-14",584,22,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",17051,"2022-04-02",584,20,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",12972,"2022-01-05",584,3,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",7905,"2021-11-12",584,3,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",11680,"2021-10-12",584,23,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",10070,"2021-10-07",584,14,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",7354,"2021-09-16",584,3,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",11608,"2021-09-11",584,16,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",2193,"2021-09-06",584,5,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",16483,"2021-08-23",584,31,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",10709,"2021-08-16",584,17,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",10865,"2021-07-12",584,25,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",14326,"2021-04-23",584,20,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",16827,"2021-03-15",584,24,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",9176,"2020-12-19",584,5,"Completed","fedex",4
584,"Olivia","Scott","Ohio","XXXXX",6607,"2020-10-06",584,1,"Completed","fedex",5
584,"Olivia","Scott","Ohio","XXXXX",16222,"2020-09-19",584,21,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",21496,"2024-05-23",585,24,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",6837,"2024-01-28",585,2,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",4525,"2024-01-23",585,2,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",14759,"2023-12-03",585,9,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",8259,"2023-11-22",585,3,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",8545,"2023-10-18",585,4,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",6034,"2023-10-07",585,1,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",7211,"2023-09-21",585,1,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",11249,"2023-08-28",585,19,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",15081,"2023-08-19",585,26,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",20867,"2023-07-22",585,24,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",4990,"2023-07-12",585,5,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",10751,"2023-06-22",585,1,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",20405,"2023-06-09",585,21,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",16172,"2023-05-31",585,33,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",20724,"2023-04-27",585,28,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",19380,"2023-04-10",585,24,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",1374,"2023-04-06",585,3,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",18428,"2023-03-29",585,29,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",15801,"2023-03-17",585,31,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",3296,"2023-02-06",585,3,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",4986,"2023-01-04",585,3,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",8944,"2022-12-18",585,3,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",3818,"2022-11-25",585,5,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",7363,"2022-10-07",585,5,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",8394,"2022-09-13",585,3,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",5843,"2022-09-08",585,5,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",6449,"2022-07-11",585,1,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",12256,"2022-07-09",585,21,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",7931,"2022-06-22",585,1,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",1068,"2022-06-11",585,1,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",18424,"2022-06-07",585,26,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",14700,"2022-05-13",585,5,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",14967,"2022-05-04",585,32,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",8078,"2022-04-27",585,2,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",20148,"2022-04-27",585,35,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",12848,"2022-02-11",585,13,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",16212,"2022-02-11",585,23,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",9897,"2021-11-26",585,5,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",19185,"2021-11-02",585,23,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",967,"2021-09-19",585,2,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",13262,"2021-08-18",585,7,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",8502,"2021-07-10",585,3,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",14866,"2021-04-29",585,44,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",13988,"2021-04-10",585,10,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",15830,"2021-02-27",585,30,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",15645,"2020-11-27",585,34,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",7,"2020-11-01",585,5,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",681,"2020-07-28",585,5,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",3865,"2020-07-22",585,4,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",5189,"2020-07-15",585,3,"Completed","fedex",4
585,"Samuel","Scott","Ohio","XXXXX",4098,"2020-05-27",585,3,"Completed","fedex",5
585,"Samuel","Scott","Ohio","XXXXX",844,"2020-03-23",585,4,"Completed","fedex",4
586,"Wendy","Turner","Ohio","XXXXX",21410,"2024-06-24",586,48,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",21036,"2024-06-15",586,24,"Completed","fedex",4
586,"Wendy","Turner","Ohio","XXXXX",4567,"2024-01-17",586,1,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",4599,"2023-11-28",586,2,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",2018,"2023-08-14",586,5,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",15575,"2023-08-13",586,29,"Completed","fedex",4
586,"Wendy","Turner","Ohio","XXXXX",14906,"2023-04-23",586,47,"Completed","fedex",4
586,"Wendy","Turner","Ohio","XXXXX",9715,"2023-04-18",586,7,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",7031,"2023-02-19",586,3,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",16538,"2022-12-10",586,30,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",20135,"2022-09-11",586,30,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",2324,"2022-09-01",586,1,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",20825,"2022-08-09",586,25,"Completed","fedex",4
586,"Wendy","Turner","Ohio","XXXXX",16061,"2022-07-10",586,32,"Completed","fedex",4
586,"Wendy","Turner","Ohio","XXXXX",10652,"2022-07-09",586,24,"Completed","fedex",4
586,"Wendy","Turner","Ohio","XXXXX",7700,"2022-07-05",586,5,"Completed","fedex",4
586,"Wendy","Turner","Ohio","XXXXX",19680,"2022-07-05",586,26,"Completed","fedex",4
586,"Wendy","Turner","Ohio","XXXXX",163,"2022-06-04",586,4,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",20409,"2021-09-07",586,30,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",19684,"2021-08-14",586,28,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",16349,"2021-05-12",586,30,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",1540,"2021-05-11",586,1,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",20575,"2021-03-23",586,30,"Completed","fedex",4
586,"Wendy","Turner","Ohio","XXXXX",15732,"2021-02-14",586,35,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",5141,"2021-02-03",586,4,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",1770,"2021-01-01",586,3,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",5765,"2020-10-26",586,1,"Completed","fedex",5
586,"Wendy","Turner","Ohio","XXXXX",12034,"2020-03-19",586,21,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",21075,"2024-05-30",587,13,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",21356,"2024-05-17",587,14,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",21626,"2024-03-19",587,32,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",10696,"2023-12-30",587,15,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",17689,"2023-11-28",587,27,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",17306,"2023-11-18",587,30,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",15836,"2023-10-06",587,33,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",16503,"2023-08-17",587,30,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",10439,"2023-08-16",587,3,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",15660,"2023-07-18",587,29,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",5016,"2023-06-28",587,3,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",914,"2023-05-14",587,2,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",5172,"2023-03-17",587,2,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",2541,"2023-03-15",587,1,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",5675,"2023-02-27",587,5,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",18805,"2023-02-19",587,27,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",3803,"2023-02-18",587,3,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",3308,"2022-10-23",587,5,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",15518,"2022-07-22",587,32,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",1757,"2022-07-03",587,5,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",15392,"2022-05-11",587,37,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",7059,"2022-05-10",587,4,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",560,"2022-04-23",587,4,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",850,"2022-04-13",587,2,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",15003,"2022-03-17",587,49,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",7380,"2021-12-16",587,1,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",6408,"2021-12-11",587,2,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",16339,"2021-09-08",587,22,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",9942,"2021-04-20",587,15,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",8851,"2021-04-09",587,1,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",16105,"2021-03-21",587,22,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",11302,"2020-12-26",587,13,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",16870,"2020-11-14",587,31,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",1059,"2020-10-11",587,5,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",9417,"2020-09-25",587,4,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",17917,"2020-07-26",587,23,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",7746,"2020-07-12",587,3,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",4119,"2020-06-06",587,5,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",18367,"2020-05-17",587,23,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",14505,"2020-04-26",587,18,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",2554,"2020-04-16",587,4,"Completed","fedex",4
587,"Alicia","Green","Ohio","XXXXX",16862,"2020-03-06",587,26,"Completed","fedex",5
587,"Alicia","Green","Ohio","XXXXX",1802,"2020-02-05",587,1,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",21503,"2024-06-23",588,23,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",9783,"2024-01-16",588,22,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",3048,"2023-12-31",588,5,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",15473,"2023-10-15",588,32,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",6404,"2023-07-04",588,1,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",17910,"2023-06-25",588,30,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",12385,"2023-05-28",588,23,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",3590,"2023-05-07",588,2,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",13692,"2023-04-13",588,3,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",14524,"2023-04-10",588,4,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",11364,"2022-12-28",588,7,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",17072,"2022-09-26",588,23,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",12181,"2022-08-20",588,15,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",1521,"2022-08-09",588,2,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",17962,"2022-08-08",588,28,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",16626,"2022-06-26",588,34,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",13601,"2022-06-21",588,13,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",14688,"2022-06-18",588,40,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",14972,"2022-06-13",588,18,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",6612,"2022-05-11",588,4,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",9239,"2021-12-13",588,4,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",5128,"2021-09-26",588,2,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",1932,"2021-09-20",588,2,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",9308,"2021-09-11",588,5,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",12103,"2021-06-26",588,2,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",16571,"2021-06-06",588,22,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",7066,"2021-05-22",588,5,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",17513,"2021-05-21",588,31,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",5219,"2020-12-20",588,4,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",11230,"2020-12-02",588,20,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",2172,"2020-11-29",588,3,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",8021,"2020-11-15",588,2,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",9491,"2020-11-04",588,5,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",17290,"2020-09-18",588,29,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",2582,"2020-09-12",588,2,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",211,"2020-07-24",588,3,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",10117,"2020-06-29",588,12,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",9762,"2020-06-10",588,20,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",4826,"2020-05-17",588,2,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",5183,"2020-04-23",588,5,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",9459,"2020-04-05",588,5,"Completed","fedex",4
588,"Ella","Harris","Ohio","XXXXX",16234,"2020-03-15",588,27,"Completed","fedex",5
588,"Ella","Harris","Ohio","XXXXX",8392,"2020-01-05",588,2,"Completed","fedex",5
589,"Isabella","Davis","Ohio","XXXXX",1919,"2024-01-22",589,3,"Completed","fedex",5
589,"Isabella","Davis","Ohio","XXXXX",2853,"2024-01-18",589,5,"Completed","fedex",5
589,"Isabella","Davis","Ohio","XXXXX",8503,"2023-12-21",589,3,"Completed","fedex",4
589,"Isabella","Davis","Ohio","XXXXX",2124,"2023-11-28",589,2,"Completed","fedex",4
589,"Isabella","Davis","Ohio","XXXXX",5304,"2023-10-13",589,2,"Completed","fedex",5
589,"Isabella","Davis","Ohio","XXXXX",17271,"2023-08-29",589,31,"Completed","fedex",4
589,"Isabella","Davis","Ohio","XXXXX",15887,"2023-08-20",589,26,"Completed","fedex",5
589,"Isabella","Davis","Ohio","XXXXX",14400,"2023-07-29",589,12,"Completed","fedex",5
589,"Isabella","Davis","Ohio","XXXXX",3732,"2023-06-14",589,4,"Completed","fedex",4
589,"Isabella","Davis","Ohio","XXXXX",6184,"2023-04-23",589,5,"Completed","fedex",5
589,"Isabella","Davis","Ohio","XXXXX",19326,"2023-04-21",589,31,"Completed","fedex",5
589,"Isabella","Davis","Ohio","XXXXX",8748,"2023-01-27",589,1,"Completed","fedex",5
589,"Isabella","Davis","Ohio","XXXXX",8690,"2022-12-31",589,2,"Completed","fedex",4
589,"Isabella","Davis","Ohio","XXXXX",15247,"2022-11-01",589,49,"Completed","fedex",5
589,"Isabella","Davis","Ohio","XXXXX",20566,"2022-09-24",589,25,"Completed","fedex",4
589,"Isabella","Davis","Ohio","XXXXX",6555,"2022-09-15",589,2,"Completed","fedex",5
